inter_id,source,target,interaction,tissue_dataset,tau_source,tau_target,inter_tau,pairs_type,network_type,metastasis_dataset,signal,value,stat,pval,pval_corr,cancer_entropy,metastasis_entropy,is_curated
6681,SOSTDC1,WNT6,8517.0,consensus,0.719,0.658,0.719,frequency,genecalls,autopsy,-1.0,-12393.0,MWU_ratio,0.0031761155465293,0.0136535195075033,2.9403556667195128,2.884764486666751,no
6681,SOSTDC1,WNT6,8517.0,consensus,0.719,0.658,0.719,frequency,genecalls,hcmdb,-1.0,-3913.0,MWU_ratio,0.0036198373858682,0.024876693723976,2.755142396226722,2.38523142389384,no
6668,FRZB,WNT6,4240.0,consensus,0.536,0.658,0.658,frequency,genecalls,autopsy,-1.0,-13732.0,MWU_ratio,0.0002642058964586,0.0017850359437526,3.158282139759444,3.064660121109237,no
6668,FRZB,WNT6,4240.0,consensus,0.536,0.658,0.658,frequency,genecalls,hcmdb,-1.0,-3394.0,MWU_ratio,0.0095968290562301,0.0489500415546145,2.88633306818892,2.6750375729539733,no
7844,CD40LG,CD80,1523.0,consensus,0.796,0.8,0.8,frequency,genecalls,autopsy,1.0,9472.0,MWU_ratio,0.0022230145123948,0.0101551610821616,2.4486364520018378,2.351315073824838,no
7844,CD40LG,CD80,1523.0,consensus,0.796,0.8,0.8,frequency,genecalls,hcmdb,1.0,5177.0,MWU_ratio,6.300229810863221e-07,3.42623008452546e-05,2.282438810724261,2.0381289957794406,no
7849,CCL22,CD80,1057.0,consensus,0.783,0.8,0.8,frequency,genecalls,autopsy,1.0,11756.0,MWU_ratio,0.0002596991366724,0.0017686169053591,2.518269605235929,2.426728636543793,no
7849,CCL22,CD80,1057.0,consensus,0.783,0.8,0.8,frequency,genecalls,hcmdb,1.0,5554.0,MWU_ratio,3.354805929552901e-07,2.076624870393246e-05,2.3669030394023878,2.1410902767316653,no
7854,HLA-A,CD80,4663.0,consensus,0.332,0.8,0.8,frequency,genecalls,autopsy,1.0,11909.0,MWU_ratio,0.000153996565632,0.0011677624185818,2.5976708551944223,2.6159194960771845,no
7854,HLA-A,CD80,4663.0,consensus,0.332,0.8,0.8,frequency,genecalls,hcmdb,1.0,4433.0,MWU_ratio,0.0001043512428815,0.0017491448178164,2.4837851192430134,2.4393256253931748,no
7850,B2M,CD80,502.0,consensus,0.172,0.8,0.8,frequency,genecalls,autopsy,1.0,17865.0,MWU_ratio,1.7565327506654495e-05,0.0001942817085317,3.0375155232095667,2.926763842013347,no
7850,B2M,CD80,502.0,consensus,0.172,0.8,0.8,frequency,genecalls,hcmdb,1.0,7975.0,MWU_ratio,3.6641510328071365e-09,3.8723820549154457e-07,2.876679388564798,2.592657115827018,no
7851,HLA-DRB1,CD80,4783.0,consensus,0.422,0.8,0.8,frequency,genecalls,autopsy,1.0,12409.0,MWU_ratio,7.044240003331228e-05,0.0006020569658019,2.578001816553356,2.5956388511060373,no
7851,HLA-DRB1,CD80,4783.0,consensus,0.422,0.8,0.8,frequency,genecalls,hcmdb,1.0,4587.0,MWU_ratio,5.099446746207362e-05,0.0010700195036957,2.4585535197492034,2.412954038877574,no
7852,HLA-DRA,CD80,4769.0,consensus,0.423,0.8,0.8,frequency,genecalls,autopsy,1.0,11909.0,MWU_ratio,0.000153996565632,0.0011677624185818,2.5976708551944223,2.6159194960771845,no
7852,HLA-DRA,CD80,4769.0,consensus,0.423,0.8,0.8,frequency,genecalls,hcmdb,1.0,4433.0,MWU_ratio,0.0001043512428815,0.0017491448178164,2.4837851192430134,2.4393256253931748,no
7847,CD4,CD80,1502.0,consensus,0.439,0.8,0.8,frequency,genecalls,autopsy,1.0,12306.0,MWU_ratio,8.632771371048506e-05,0.0007111993508437,2.6080231213613234,2.5861755826321224,no
7847,CD4,CD80,1502.0,consensus,0.439,0.8,0.8,frequency,genecalls,hcmdb,1.0,4510.0,MWU_ratio,7.335918380578559e-05,0.0014158812624965,2.495319827892968,2.402155691170103,no
7848,CD3D,CD80,1489.0,consensus,0.743,0.8,0.8,frequency,genecalls,autopsy,1.0,11619.0,MWU_ratio,0.0001267089726305,0.0009851186432706,2.529725620201278,2.561307856408334,no
7848,CD3D,CD80,1489.0,consensus,0.743,0.8,0.8,frequency,genecalls,hcmdb,1.0,4542.0,MWU_ratio,1.9879092062738323e-05,0.0005820007155935,2.3252686413697687,2.3484432928696,no
7856,CD8B,CD80,1635.0,consensus,0.805,0.8,0.805,frequency,genecalls,autopsy,1.0,12401.0,MWU_ratio,3.975280590425556e-05,0.0003869100609709,2.508056186299769,2.535224508678314,no
7856,CD8B,CD80,1635.0,consensus,0.805,0.8,0.805,frequency,genecalls,hcmdb,1.0,4847.0,MWU_ratio,8.479056846324116e-06,0.0003036343249183,2.370011547934585,2.3292723853430184,no
7853,CD274,CD80,1435.0,consensus,0.58,0.8,0.8,frequency,genecalls,autopsy,1.0,11923.0,MWU_ratio,7.798165865836369e-05,0.0006517253264559,2.540299823596687,2.529069857296021,yes
7853,CD274,CD80,1435.0,consensus,0.58,0.8,0.8,frequency,genecalls,hcmdb,1.0,4225.0,MWU_ratio,7.234929833866614e-05,0.0014026376272995,2.3252686413697687,2.3484432928696,yes
7861,IL2RB,PRF1,5445.0,consensus,0.626,0.704,0.704,frequency,genecalls,autopsy,1.0,12635.0,MWU_ratio,0.0026121061661827,0.0116444095537692,3.0447031523079664,2.9913038328733093,no
7861,IL2RB,PRF1,5445.0,consensus,0.626,0.704,0.704,frequency,genecalls,hcmdb,1.0,6325.0,MWU_ratio,2.813176856334694e-06,0.0001218949531849,2.794002638208532,2.569979882650578,no
7862,IL2RG,PRF1,5454.0,consensus,0.578,0.704,0.704,frequency,genecalls,autopsy,1.0,15679.0,MWU_ratio,0.0001767703959508,0.0013006642789424,3.038592335504493,2.806074650644001,no
7862,IL2RG,PRF1,5454.0,consensus,0.578,0.704,0.704,frequency,genecalls,hcmdb,1.0,7484.0,MWU_ratio,1.1158665134753543e-08,1.0865280006491485e-06,2.719558516389598,2.3834569112661765,no
7859,CD86,PRF1,1623.0,consensus,0.52,0.704,0.704,frequency,genecalls,autopsy,1.0,22321.0,MWU_ratio,1.0844655761275193e-07,2.2452389972659006e-06,3.010317365262659,2.955122768556503,no
7859,CD86,PRF1,1623.0,consensus,0.52,0.704,0.704,frequency,genecalls,hcmdb,1.0,6361.0,MWU_ratio,2.5984152750788427e-06,0.0001131551094162,2.778956386012527,2.632736239797894,no
7868,HLA-A,PRF1,4686.0,consensus,0.332,0.704,0.704,frequency,genecalls,autopsy,1.0,13616.0,MWU_ratio,0.0009511451089101,0.0051249588942826,3.1470682091911417,3.048137009423998,no
7868,HLA-A,PRF1,4686.0,consensus,0.332,0.704,0.704,frequency,genecalls,hcmdb,1.0,6245.0,MWU_ratio,3.666761612480289e-06,0.0001550056396768,2.919860816938471,2.6501863009915647,no
7867,B2M,PRF1,519.0,consensus,0.172,0.704,0.704,frequency,genecalls,autopsy,1.0,13616.0,MWU_ratio,0.0009511451089101,0.0051249588942826,3.1470682091911417,3.048137009423998,no
7867,B2M,PRF1,519.0,consensus,0.172,0.704,0.704,frequency,genecalls,hcmdb,1.0,6245.0,MWU_ratio,3.666761612480289e-06,0.0001550056396768,2.919860816938471,2.6501863009915647,no
7866,CD3D,PRF1,1496.0,consensus,0.743,0.704,0.743,frequency,genecalls,autopsy,1.0,12113.0,MWU_ratio,0.0039057288315015,0.0161343798158454,3.0447031523079664,2.9913038328733093,no
7866,CD3D,PRF1,1496.0,consensus,0.743,0.704,0.743,frequency,genecalls,hcmdb,1.0,6636.0,MWU_ratio,7.251178887720154e-07,3.85513596570447e-05,2.7514560034189244,2.517081608973817,no
7869,CD8B,PRF1,1641.0,consensus,0.805,0.704,0.805,frequency,genecalls,autopsy,1.0,13126.0,MWU_ratio,0.0017400571089228,0.0083259765140128,2.9737997599970627,2.9166546912617592,no
7869,CD8B,PRF1,1641.0,consensus,0.805,0.704,0.805,frequency,genecalls,hcmdb,1.0,7254.0,MWU_ratio,4.0532881100693174e-08,3.4437053688098725e-06,2.7053100933491607,2.459345775292598,no
7653,CD40LG,C3,1517.0,consensus,0.796,0.49,0.796,frequency,genecalls,autopsy,1.0,12814.0,MWU_ratio,0.0007251935155339,0.004077157321618,3.190499736101023,3.1115841068953527,no
7653,CD40LG,C3,1517.0,consensus,0.796,0.49,0.796,frequency,genecalls,hcmdb,1.0,4036.0,MWU_ratio,0.000813084878143,0.0083091905117774,2.982532736723062,2.7731176844148884,no
7704,PRSS1,F2RL3,7559.0,consensus,0.88,0.711,0.88,frequency,genecalls,autopsy,1.0,8918.0,MWU_ratio,0.0020429699488596,0.0094875611918399,3.177140638134466,3.134157799370005,no
7704,PRSS1,F2RL3,7559.0,consensus,0.88,0.711,0.88,frequency,genecalls,hcmdb,1.0,3541.0,MWU_ratio,0.0031005597956697,0.0228093813151728,2.88872090072557,2.7062887376912608,no
5935,CADM3,CADM1,734.0,consensus,0.47,0.453,0.47,frequency,genecalls,autopsy,-1.0,-7737.0,MWU_ratio,0.0057461706244844,0.0218919763581037,3.2079245865746517,3.1242885632049977,yes
5935,CADM3,CADM1,734.0,consensus,0.47,0.453,0.47,frequency,genecalls,hcmdb,-1.0,-2816.0,MWU_ratio,0.0050919921173158,0.0312737092052861,2.9833916994002854,2.755911653408277,yes
4219,IL12RB1,IL1R1,5220.0,consensus,0.67,0.331,0.67,frequency,genecalls,autopsy,1.0,12712.0,MWU_ratio,9.857176893382428e-05,0.0007989343732572,3.220148347627969,3.146394023201736,no
7648,IL1B,IL1R2,5330.0,consensus,0.654,0.631,0.654,frequency,genecalls,autopsy,1.0,15941.0,MWU_ratio,7.634380457504377e-06,9.84075044113677e-05,3.1350318368923777,3.044279998220959,yes
7648,IL1B,IL1R2,5330.0,consensus,0.654,0.631,0.654,frequency,genecalls,hcmdb,1.0,4355.0,MWU_ratio,0.0002488232535409,0.0034332222896437,2.888231332588601,2.7072554131214424,yes
7651,IL1B,IL1B,5328.0,consensus,0.654,0.654,0.654,frequency,genecalls,autopsy,1.0,17514.0,MWU_ratio,1.5067881028709526e-05,0.0001710895229247,3.0442195883769503,2.9442374306216723,no
7651,IL1B,IL1B,5328.0,consensus,0.654,0.654,0.654,frequency,genecalls,hcmdb,1.0,3660.0,MWU_ratio,0.0043044982926149,0.0282382908431496,2.832527699013153,2.6386306924306284,no
7877,CD40LG,CD53,1522.0,consensus,0.796,0.472,0.796,frequency,genecalls,autopsy,1.0,14525.0,MWU_ratio,0.0001683068087523,0.0012597597635256,3.152194407655554,3.118349257245741,yes
7877,CD40LG,CD53,1522.0,consensus,0.796,0.472,0.796,frequency,genecalls,hcmdb,1.0,4296.0,MWU_ratio,0.0005069260927388,0.0058887687931292,2.9349454873209533,2.7810698935858333,yes
7885,CD40LG,LY9,1533.0,consensus,0.796,0.748,0.796,frequency,genecalls,autopsy,1.0,10526.0,MWU_ratio,0.0079951069982656,0.0282976553284186,2.769132704805487,2.6345544733627757,no
7885,CD40LG,LY9,1533.0,consensus,0.796,0.748,0.796,frequency,genecalls,hcmdb,1.0,4901.0,MWU_ratio,0.0001359973438029,0.0021624825346714,2.5617004897518187,2.299043404646877,no
7792,FPR1,C5AR1,4229.0,consensus,0.573,0.523,0.573,frequency,genecalls,autopsy,1.0,16020.0,MWU_ratio,7.062253291791133e-05,0.000603002434117,3.117780165355592,2.9735839686626457,no
7792,FPR1,C5AR1,4229.0,consensus,0.573,0.523,0.573,frequency,genecalls,hcmdb,1.0,3362.0,MWU_ratio,0.0088703859051812,0.0461409149185475,2.885451095733502,2.6285655469511213,no
9629,NCAM1,ROBO1,6738.0,consensus,0.493,0.318,0.493,frequency,genecalls,autopsy,-1.0,-10481.0,MWU_ratio,0.012588099447652,0.0412549160213,3.0571873848985023,2.978110952141994,yes
9629,NCAM1,ROBO1,6738.0,consensus,0.493,0.318,0.493,frequency,genecalls,hcmdb,-1.0,-3886.0,MWU_ratio,0.0038839964398554,0.0262343828119929,2.8471206571168706,2.549558535438549,yes
2928,CD2,CD48,1414.0,consensus,0.694,0.611,0.694,frequency,genecalls,autopsy,1.0,5733.0,MWU_ratio,0.0093402332325524,0.032140628041409,3.2185596922266217,3.1553915934256898,yes
9922,IL18,IL18R1,5287.0,consensus,0.523,0.617,0.617,frequency,genecalls,autopsy,1.0,7942.0,MWU_ratio,0.00183591374682,0.0087019709569244,3.217171675678633,3.134073882572069,yes
9924,IL18,IL18RAP,5288.0,consensus,0.523,0.816,0.816,frequency,genecalls,autopsy,1.0,14184.0,MWU_ratio,0.0005813931163199,0.0034546691149172,3.033499956934393,2.977708806974284,yes
9924,IL18,IL18RAP,5288.0,consensus,0.523,0.816,0.816,frequency,genecalls,hcmdb,1.0,4719.0,MWU_ratio,0.0003164367165306,0.0041860436302463,2.811810175351848,2.7362386226009283,yes
4694,GPC1,COL18A1,4517.0,consensus,0.422,0.41,0.422,frequency,genecalls,autopsy,-1.0,-10378.0,MWU_ratio,2.371393641457353e-05,0.0002514894845922,3.230537867576299,3.1440914740819066,yes
4694,GPC1,COL18A1,4517.0,consensus,0.422,0.41,0.422,frequency,genecalls,hcmdb,-1.0,-3219.0,MWU_ratio,0.0003633790983417,0.0045638308206219,3.014629798847936,2.7738962026885354,yes
8532,PTPRC,MRC1,7757.0,consensus,0.529,0.587,0.587,frequency,genecalls,autopsy,1.0,19452.0,MWU_ratio,4.880645534535607e-07,8.676147543462375e-06,3.1133804454897254,3.059208988679325,yes
2530,GPC3,UNC5C,4528.0,consensus,0.678,0.644,0.678,frequency,genecalls,autopsy,-1.0,-10131.0,MWU_ratio,0.0040716015410924,0.0166138962224725,3.1721541965868494,3.084120866310946,yes
2530,GPC3,UNC5C,4528.0,consensus,0.678,0.644,0.678,frequency,genecalls,hcmdb,-1.0,-4178.0,MWU_ratio,0.0007977812210039,0.0083091905117774,2.970526353177416,2.699587054858161,yes
2531,NTN1,UNC5C,7036.0,consensus,0.516,0.644,0.644,frequency,genecalls,autopsy,-1.0,-16700.0,MWU_ratio,4.479438245382162e-07,7.995705098495938e-06,3.2140893629754834,3.081820095711998,yes
2531,NTN1,UNC5C,7036.0,consensus,0.516,0.644,0.644,frequency,genecalls,hcmdb,-1.0,-4807.0,MWU_ratio,6.293132934639371e-05,0.0012594986145862,2.9746259671470145,2.697827278822515,yes
6844,HHIP,SHH,4654.0,consensus,0.656,0.775,0.775,frequency,genecalls,autopsy,1.0,12266.0,MWU_ratio,0.0001308316114328,0.0010097546522949,2.44431599959656,2.44431599959656,yes
9422,TAC1,TACR2,8581.0,consensus,0.641,0.784,0.784,frequency,genecalls,autopsy,-1.0,-20256.0,MWU_ratio,6.726213575657472e-07,1.1531601337713157e-05,2.85756974836963,2.815271659844679,yes
9422,TAC1,TACR2,8581.0,consensus,0.641,0.784,0.784,frequency,genecalls,hcmdb,-1.0,-5470.0,MWU_ratio,7.943430301014902e-06,0.0002892343150781,2.4325947990950767,2.381999988890109,yes
9066,FLT4,CEACAM4,4163.0,consensus,0.496,0.867,0.867,frequency,genecalls,autopsy,1.0,11167.0,MWU_ratio,0.0014589481904673,0.0071748160727345,2.7581369672567373,2.6903677264382777,yes
9066,FLT4,CEACAM4,4163.0,consensus,0.496,0.867,0.867,frequency,genecalls,hcmdb,1.0,3323.0,MWU_ratio,0.0045493402622752,0.0290956329984331,2.7328600555587297,2.2309583691013795,yes
9068,CD244,MUC15,1433.0,consensus,0.797,0.876,0.876,frequency,genecalls,autopsy,1.0,9708.0,MWU_ratio,0.0057857091681826,0.0219750556190823,2.805510003472804,2.594256140103433,yes
9068,CD244,MUC15,1433.0,consensus,0.797,0.876,0.876,frequency,genecalls,hcmdb,1.0,6199.0,MWU_ratio,1.3394963702679526e-07,1.0457725715983852e-05,2.6154013956937208,2.2650365835031403,yes
9069,CRTAM,MUC15,2609.0,consensus,0.842,0.876,0.876,frequency,genecalls,autopsy,1.0,10183.0,MWU_ratio,0.0009600843297819,0.0051635037575064,2.651265407160504,2.383446558507185,yes
9069,CRTAM,MUC15,2609.0,consensus,0.842,0.876,0.876,frequency,genecalls,hcmdb,1.0,5406.0,MWU_ratio,2.3644048124295486e-08,2.17978001111856e-06,2.361522324450026,1.926498503508752,yes
6151,IL10,SIRPG,5167.0,consensus,0.681,0.826,0.826,frequency,genecalls,autopsy,1.0,13881.0,MWU_ratio,0.0001264409644156,0.0009846277974015,2.7057084789255006,2.393071410849404,no
6151,IL10,SIRPG,5167.0,consensus,0.681,0.826,0.826,frequency,genecalls,hcmdb,1.0,3158.0,MWU_ratio,0.0079001227364778,0.0423391859210368,2.3954189929354217,2.193761515723092,no
8505,SIGLEC7,BOC,8380.0,consensus,0.699,0.36,0.699,frequency,genecalls,autopsy,1.0,13547.0,MWU_ratio,0.0005826145147117,0.0034546691149172,3.1889458812664704,3.076848652275383,yes
8505,SIGLEC7,BOC,8380.0,consensus,0.699,0.36,0.699,frequency,genecalls,hcmdb,1.0,3383.0,MWU_ratio,0.0022157325998883,0.0175999438227607,3.0256007510710514,2.756080136620599,yes
8353,IL2RG,TNFRSF18,5456.0,consensus,0.578,0.72,0.72,frequency,genecalls,autopsy,1.0,10718.0,MWU_ratio,0.0106821722275655,0.0359316960349479,3.057377873802848,2.8625764836460874,no
8353,IL2RG,TNFRSF18,5456.0,consensus,0.578,0.72,0.72,frequency,genecalls,hcmdb,1.0,5911.0,MWU_ratio,1.1050900072130794e-05,0.0003740902344729,2.74421370178414,2.4534745328563514,no
8889,NCAM1,CLEC14A,6728.0,consensus,0.493,0.358,0.493,frequency,genecalls,autopsy,-1.0,-14953.0,MWU_ratio,3.787404209948709e-05,0.0003733605854693,3.185610461321696,3.101359765555878,yes
8889,NCAM1,CLEC14A,6728.0,consensus,0.493,0.358,0.493,frequency,genecalls,hcmdb,-1.0,-4221.0,MWU_ratio,0.0007985890862677,0.0083091905117774,2.9063745311137192,2.743310114973585,yes
8895,IL20RA,LYPD6,5375.0,consensus,0.6,0.64,0.64,frequency,genecalls,autopsy,-1.0,-13623.0,MWU_ratio,0.0009890496684281,0.0052897693425485,3.115461384654487,2.915495247121462,yes
8895,IL20RA,LYPD6,5375.0,consensus,0.6,0.64,0.64,frequency,genecalls,hcmdb,-1.0,-4104.0,MWU_ratio,0.0024519260678512,0.0191426948684671,2.9252289721128903,2.3720034251571835,yes
8898,NCR3,CD276,6745.0,consensus,0.892,0.347,0.892,frequency,genecalls,autopsy,1.0,21140.0,MWU_ratio,1.8013717826892325e-07,3.527516978516725e-06,2.979764473938076,2.8633381542890737,yes
8898,NCR3,CD276,6745.0,consensus,0.892,0.347,0.892,frequency,genecalls,hcmdb,1.0,8899.0,MWU_ratio,3.4091816514085e-11,5.4711052205751965e-09,2.8902945736071644,2.516261906553736,yes
8902,LSAMP,NEGR1,6432.0,consensus,0.519,0.471,0.519,frequency,genecalls,autopsy,-1.0,-6409.0,MWU_ratio,0.0056200283750016,0.0214679639599907,3.218714934810378,3.135397797652509,yes
8902,LSAMP,NEGR1,6432.0,consensus,0.519,0.471,0.519,frequency,genecalls,hcmdb,-1.0,-3296.0,MWU_ratio,8.295907728678079e-05,0.0015121708935069,2.995214871770259,2.7723025260848484,yes
9803,ITGB3,ADAM23,5784.0,consensus,0.656,0.625,0.656,frequency,genecalls,autopsy,-1.0,-10199.0,MWU_ratio,0.0001951213803039,0.0014082179485327,2.578267035955172,2.5063522730376757,yes
9803,ITGB3,ADAM23,5784.0,consensus,0.656,0.625,0.656,frequency,genecalls,hcmdb,-1.0,-2556.0,MWU_ratio,0.0063643188941662,0.0361660246143241,2.2299174001232944,2.38428641714984,yes
9804,ITGA5,ADAM23,5695.0,consensus,0.428,0.625,0.625,frequency,genecalls,autopsy,-1.0,-12093.0,MWU_ratio,7.134773829992809e-05,0.0006079976716619,2.6171821694026134,2.652518496279777,yes
9804,ITGA5,ADAM23,5695.0,consensus,0.428,0.625,0.625,frequency,genecalls,hcmdb,-1.0,-3292.0,MWU_ratio,0.003196239858795,0.0232588753612529,2.136658733150248,2.6734578654467267,yes
9808,LGI4,ADAM23,6297.0,consensus,0.388,0.625,0.625,frequency,genecalls,autopsy,-1.0,-16382.0,MWU_ratio,2.675085353910845e-05,0.0002790717336527,2.9250114767714503,2.758256684168777,yes
9808,LGI4,ADAM23,6297.0,consensus,0.388,0.625,0.625,frequency,genecalls,hcmdb,-1.0,-3356.0,MWU_ratio,0.0098070312899917,0.049632707569867,2.6629913702022616,2.559095308713597,yes
8025,GZMB,CHRM3,4581.0,consensus,0.681,0.689,0.689,frequency,genecalls,autopsy,1.0,11366.0,MWU_ratio,0.0052619355359174,0.0203964659401624,2.986029802927406,2.865565410269145,yes
8025,GZMB,CHRM3,4581.0,consensus,0.681,0.689,0.689,frequency,genecalls,hcmdb,1.0,5441.0,MWU_ratio,3.0997846392026176e-05,0.0008159488757778,2.8534228577612666,2.4221499300269773,yes
9657,TG,ASGR1,8647.0,consensus,0.898,0.809,0.898,frequency,genecalls,autopsy,1.0,9471.0,MWU_ratio,0.001392962318019,0.0069209324792753,2.2797314915680897,2.4470970851255447,yes
9632,GPC4,IGDCC4,4535.0,consensus,0.365,0.629,0.629,frequency,genecalls,autopsy,-1.0,-21051.0,MWU_ratio,3.1761592085195805e-07,5.862378964661141e-06,3.080184428669809,3.0662016644790557,yes
9632,GPC4,IGDCC4,4535.0,consensus,0.365,0.629,0.629,frequency,genecalls,hcmdb,-1.0,-4280.0,MWU_ratio,0.0015808605407787,0.0136045059050528,2.785122680824999,2.6550838101443315,yes
9636,LRRTM2,IGDCC4,6424.0,consensus,0.783,0.629,0.783,frequency,genecalls,autopsy,-1.0,-5106.0,MWU_ratio,0.0112446445162145,0.0374290528736503,2.2521747466803443,1.8298425524799729,yes
9949,CD274,PDCD1LG2,1438.0,consensus,0.58,0.651,0.651,frequency,genecalls,autopsy,1.0,14878.0,MWU_ratio,4.1059177705512345e-06,5.801113462464488e-05,3.1759845645066136,3.089329916358127,yes
9949,CD274,PDCD1LG2,1438.0,consensus,0.58,0.651,0.651,frequency,genecalls,hcmdb,1.0,3139.0,MWU_ratio,0.0094488781723533,0.0483091317059667,2.885117535000681,2.7057630324491297,yes
9952,CEACAM4,PDCD1LG2,1699.0,consensus,0.867,0.651,0.867,frequency,genecalls,autopsy,1.0,10513.0,MWU_ratio,0.0011357805646584,0.0059085035268057,2.679212217307105,2.521644652959228,yes
9952,CEACAM4,PDCD1LG2,1699.0,consensus,0.867,0.651,0.867,frequency,genecalls,hcmdb,1.0,3992.0,MWU_ratio,0.000148160984129,0.0023134470062376,2.6136422688967853,2.001389726500581,yes
2727,ICOSLG,CTLA4,4955.0,consensus,0.513,0.785,0.785,frequency,genecalls,autopsy,1.0,10454.0,MWU_ratio,0.0126565310265056,0.0414635221506556,3.055268480217811,2.9459773277488983,yes
2727,ICOSLG,CTLA4,4955.0,consensus,0.513,0.785,0.785,frequency,genecalls,hcmdb,1.0,5800.0,MWU_ratio,1.2341498206237003e-05,0.0004005671290458,2.771431754955978,2.548382330834521,yes
3443,CD28,CD8A,1448.0,consensus,0.788,0.721,0.788,frequency,genecalls,hcmdb,1.0,1239.0,MWU_ratio,0.0091971779588481,0.0472172655162189,1.1685184057430875,1.5941666991180168,no
3449,HLA-A,CD8A,4665.0,consensus,0.332,0.721,0.721,frequency,genecalls,hcmdb,1.0,5443.0,MWU_ratio,4.830687439490457e-05,0.001024644369719,2.919197517260323,2.693487710423175,yes
3452,HLA-E,CD8A,4795.0,consensus,0.336,0.721,0.721,frequency,genecalls,hcmdb,1.0,5524.0,MWU_ratio,4.046004000547409e-05,0.0009760709086324,2.8704788035680906,2.705997262293133,yes
3450,HLA-B,CD8A,4689.0,consensus,0.405,0.721,0.721,frequency,genecalls,hcmdb,1.0,5601.0,MWU_ratio,3.191972486318237e-05,0.0008257204049681,2.8726329237106865,2.707890758100507,yes
3451,HLA-C,CD8A,4710.0,consensus,0.473,0.721,0.721,frequency,genecalls,hcmdb,1.0,6528.0,MWU_ratio,1.4457620557122042e-06,6.92208506895136e-05,2.851086332100928,2.5967635327776506,yes
3447,CD2,CD8A,1416.0,consensus,0.694,0.721,0.721,frequency,genecalls,autopsy,1.0,10174.0,MWU_ratio,0.0137883768486857,0.0445988699337615,3.1179772415496343,3.03913983623022,no
3447,CD2,CD8A,1416.0,consensus,0.694,0.721,0.721,frequency,genecalls,hcmdb,1.0,5937.0,MWU_ratio,1.1556029297571777e-05,0.0003851713457413,2.8342126702343102,2.6584615274973187,no
3453,HLA-F,CD8A,4811.0,consensus,0.568,0.721,0.721,frequency,genecalls,hcmdb,1.0,6138.0,MWU_ratio,5.086755079680474e-06,0.0002037027984981,2.755138041536812,2.5532795310064778,no
3702,CD86,CD8B,1617.0,consensus,0.52,0.805,0.805,frequency,genecalls,autopsy,1.0,11108.0,MWU_ratio,0.0030026263922521,0.0130304071799834,3.133728717922353,3.0954552747905484,no
3702,CD86,CD8B,1617.0,consensus,0.52,0.805,0.805,frequency,genecalls,hcmdb,1.0,4680.0,MWU_ratio,0.0003316522909997,0.0042896996325423,2.834739027404768,2.7091619753522487,no
9849,KLRD1,MICB,5887.0,consensus,0.693,0.742,0.742,frequency,genecalls,autopsy,1.0,16707.0,MWU_ratio,4.581335942666712e-06,6.391235509228635e-05,2.7733925850843826,2.6256237387359893,no
9849,KLRD1,MICB,5887.0,consensus,0.693,0.742,0.742,frequency,genecalls,hcmdb,1.0,9487.0,MWU_ratio,3.830976456612198e-17,3.3199241973001305e-13,2.528260497051308,2.1019287073551176,no
2583,NCAM1,GFRA1,6732.0,consensus,0.493,0.419,0.493,frequency,genecalls,autopsy,-1.0,-14953.0,MWU_ratio,3.787404209948709e-05,0.0003733605854693,3.185610461321696,3.101359765555878,yes
2583,NCAM1,GFRA1,6732.0,consensus,0.493,0.419,0.493,frequency,genecalls,hcmdb,-1.0,-4221.0,MWU_ratio,0.0007985890862677,0.0083091905117774,2.9063745311137192,2.743310114973585,yes
8917,TNFRSF12A,LILRA6,9100.0,consensus,0.395,0.877,0.877,frequency,genecalls,autopsy,1.0,15967.0,MWU_ratio,0.0001433785258573,0.0010968330791993,3.121856017558227,2.978073462336462,yes
8917,TNFRSF12A,LILRA6,9100.0,consensus,0.395,0.877,0.877,frequency,genecalls,hcmdb,1.0,3978.0,MWU_ratio,0.0031184961881603,0.0228830550098197,2.964492045037028,2.610175209202295,yes
8915,BOC,LILRA6,683.0,consensus,0.36,0.877,0.877,frequency,genecalls,autopsy,1.0,15967.0,MWU_ratio,0.0001433785258573,0.0010968330791993,3.121856017558227,2.978073462336462,yes
8915,BOC,LILRA6,683.0,consensus,0.36,0.877,0.877,frequency,genecalls,hcmdb,1.0,3978.0,MWU_ratio,0.0031184961881603,0.0228830550098197,2.964492045037028,2.610175209202295,yes
9111,NXPH3,NRXN3,7074.0,consensus,0.579,0.634,0.634,frequency,genecalls,autopsy,-1.0,-14758.0,MWU_ratio,0.0001135522121324,0.0009045596329187,3.12968693684505,3.038151225195149,yes
9111,NXPH3,NRXN3,7074.0,consensus,0.579,0.634,0.634,frequency,genecalls,hcmdb,-1.0,-4418.0,MWU_ratio,0.00105036764471,0.0101026481787534,2.869127042025406,2.5573951727791573,yes
9855,VWF,STAB2,9555.0,consensus,0.353,0.887,0.887,frequency,genecalls,autopsy,1.0,11632.0,MWU_ratio,0.0008055887902926,0.0044604611516231,2.928258197387005,2.4349313873536422,yes
9855,VWF,STAB2,9555.0,consensus,0.353,0.887,0.887,frequency,genecalls,hcmdb,1.0,5180.0,MWU_ratio,6.939233617952583e-06,0.0002625999935946,2.687068036356408,2.187972911349445,yes
